ncols         1
nrows         127306
xllcorner     0
yllcorner     0
cellsize      16
NODATA_value  -9999
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 6938525.16 7343192.41 6768740.74 6938525.16 6938525.16
